user_id,mood_selected,message_text,stress_level,sleep_hours,work_pressure,social_support,energy_level,preferred_relief,sentiment_score,task1,task2,task3,task4
1305,stressed,My deadlines are piling up and I can't relax.,4,6.0,6,4,2,suggestions,0.23,short_walk,call_friend,drink_water,gratitude_list
1306,burned_out,I feel completely burned out from work and responsibilities.,6,6.8,10,8,2,quick_exercises,0.31,digital_detox,gratitude_list,listen_music,short_walk
1307,burned_out,I have no energy left to deal with anything.,7,6.5,5,10,1,guided_steps,-0.31,nature_break,call_friend,digital_detox,stretch_body
1308,lonely,I wish someone understood how I feel.,8,5.6,6,7,6,suggestions,-0.76,drink_water,nature_break,write_journal,stretch_body
1309,overthinking,I keep analyzing everything too much.,2,4.6,1,5,3,suggestions,-0.6,nature_break,mindfulness_exercise,short_walk,positive_affirmation
1310,anxious,I keep worrying about small things and can't focus.,7,6.5,4,1,4,quotes,0.85,drink_tea,short_walk,drink_water,listen_music
1311,lonely,I feel like I don't have anyone to talk to today.,1,3.1,3,3,2,light_humor,0.62,drink_water,call_friend,drink_tea,5_min_meditation
1312,angry,I feel tense and annoyed with everyone today.,3,3.3,10,9,5,suggestions,-0.47,deep_breathing,call_friend,drink_tea,stretch_body
1313,burned_out,I feel completely burned out from work and responsibilities.,4,3.1,6,5,7,quotes,0.94,gratitude_list,deep_breathing,listen_music,drink_tea
1314,overthinking,My brain won't switch off from constant thinking.,9,3.1,5,2,8,quotes,-0.57,call_friend,short_walk,5_min_meditation,listen_music
1315,overthinking,I can't stop thinking about past mistakes.,4,5.5,10,9,8,light_humor,0.83,watch_funny_video,short_walk,call_friend,drink_water
1316,overthinking,I can't stop thinking about past mistakes.,2,7.1,2,2,1,suggestions,-0.1,drink_water,5_min_meditation,short_walk,call_friend
1317,stressed,I feel pressure from work and my mind won't slow down.,6,5.5,7,6,8,suggestions,-0.66,short_walk,positive_affirmation,stretch_body,gratitude_list
1318,burned_out,I have no energy left to deal with anything.,3,8.7,5,1,9,light_humor,0.15,listen_music,stretch_body,drink_tea,nature_break
1319,anxious,My heart is racing and I can't calm down.,2,7.3,5,3,9,quick_exercises,0.05,drink_tea,positive_affirmation,listen_music,mindfulness_exercise
1320,sad,I feel emotionally drained and down.,4,8.7,1,4,10,guided_steps,-0.84,watch_funny_video,mindfulness_exercise,drink_water,drink_tea
1321,lonely,I feel isolated even when people are around.,5,8.1,6,1,7,light_humor,-0.34,deep_breathing,call_friend,drink_tea,watch_funny_video
1322,burned_out,I feel completely burned out from work and responsibilities.,2,5.5,5,1,1,quick_exercises,-0.44,drink_tea,positive_affirmation,stretch_body,watch_funny_video
1323,burned_out,I have no energy left to deal with anything.,1,4.3,5,2,5,quick_exercises,-0.29,stretch_body,mindfulness_exercise,5_min_meditation,call_friend
1324,stressed,I keep thinking about everything I have to do and it's exhausting.,4,3.8,6,7,4,light_humor,0.77,digital_detox,positive_affirmation,deep_breathing,watch_funny_video
1325,anxious,My heart is racing and I can't calm down.,8,7.1,1,2,3,guided_steps,0.6,drink_water,digital_detox,positive_affirmation,stretch_body
1326,overthinking,I keep analyzing everything too much.,8,7.5,7,3,7,light_humor,-0.31,listen_music,mindfulness_exercise,5_min_meditation,deep_breathing
1327,angry,I can't stop thinking about something that made me angry.,9,7.3,7,3,2,quick_exercises,0.52,short_walk,deep_breathing,5_min_meditation,drink_tea
1328,lonely,I wish someone understood how I feel.,9,8.5,2,7,4,quotes,0.4,deep_breathing,drink_water,call_friend,drink_tea
1329,stressed,I feel pressure from work and my mind won't slow down.,7,8.5,7,1,9,light_humor,-0.62,nature_break,listen_music,drink_tea,gratitude_list
1330,anxious,I feel tense and uneasy for no clear reason.,2,5.6,7,10,9,light_humor,0.74,positive_affirmation,deep_breathing,5_min_meditation,stretch_body
1331,anxious,I feel nervous about what might happen later today.,10,3.2,8,7,4,suggestions,-0.39,short_walk,write_journal,nature_break,listen_music
1332,stressed,My deadlines are piling up and I can't relax.,3,8.9,9,2,6,light_humor,0.13,stretch_body,write_journal,positive_affirmation,mindfulness_exercise
1333,sad,I feel really low today and don't have motivation.,3,3.1,4,1,1,light_humor,0.77,listen_music,digital_detox,drink_tea,positive_affirmation
1334,anxious,I keep worrying about small things and can't focus.,4,3.7,10,8,10,suggestions,-0.54,call_friend,listen_music,watch_funny_video,mindfulness_exercise
1335,lonely,I miss having meaningful conversations.,1,8.1,7,3,4,quick_exercises,-0.1,drink_tea,mindfulness_exercise,stretch_body,nature_break
1336,stressed,I have too many things to finish today and I feel overwhelmed.,7,3.9,2,8,9,guided_steps,0.71,gratitude_list,deep_breathing,call_friend,mindfulness_exercise
1337,stressed,I have too many things to finish today and I feel overwhelmed.,1,8.9,8,3,2,suggestions,0.12,write_journal,drink_water,gratitude_list,drink_tea
1338,anxious,I feel tense and uneasy for no clear reason.,7,8.2,1,8,2,light_humor,0.43,5_min_meditation,drink_tea,drink_water,watch_funny_video
1339,overthinking,My mind keeps replaying the same thoughts again and again.,5,6.2,8,3,10,light_humor,-0.29,nature_break,listen_music,drink_tea,call_friend
1340,lonely,I feel like I don't have anyone to talk to today.,6,8.1,7,3,5,light_humor,-0.27,call_friend,5_min_meditation,stretch_body,listen_music
1341,lonely,I miss having meaningful conversations.,9,4.8,9,6,5,light_humor,-0.04,listen_music,stretch_body,gratitude_list,deep_breathing
1342,overthinking,I can't stop thinking about past mistakes.,3,6.3,10,1,2,quick_exercises,0.85,5_min_meditation,positive_affirmation,watch_funny_video,call_friend
1343,angry,I can't stop thinking about something that made me angry.,8,5.3,8,4,4,guided_steps,0.49,watch_funny_video,write_journal,short_walk,mindfulness_exercise
1344,anxious,I keep worrying about small things and can't focus.,4,3.8,7,1,8,quick_exercises,0.7,mindfulness_exercise,nature_break,digital_detox,drink_tea
1345,overthinking,My mind keeps replaying the same thoughts again and again.,2,7.3,4,9,6,suggestions,0.97,nature_break,positive_affirmation,mindfulness_exercise,drink_water
1346,burned_out,I can't focus anymore and everything feels tiring.,1,3.2,9,8,3,quick_exercises,-0.2,drink_water,watch_funny_video,drink_tea,nature_break
1347,angry,I feel tense and annoyed with everyone today.,7,4.0,3,10,1,light_humor,-0.43,listen_music,gratitude_list,5_min_meditation,watch_funny_video
1348,lonely,I miss having meaningful conversations.,7,8.2,9,7,10,suggestions,-0.52,listen_music,deep_breathing,write_journal,nature_break
1349,anxious,I feel nervous about what might happen later today.,6,6.5,5,3,7,quotes,0.96,mindfulness_exercise,positive_affirmation,stretch_body,5_min_meditation
1350,anxious,My heart is racing and I can't calm down.,3,7.8,3,6,2,light_humor,0.76,stretch_body,call_friend,deep_breathing,drink_tea
1351,anxious,I keep worrying about small things and can't focus.,2,3.3,8,4,6,suggestions,0.76,call_friend,write_journal,nature_break,mindfulness_exercise
1352,overthinking,My mind keeps replaying the same thoughts again and again.,7,3.5,4,6,5,guided_steps,-0.17,call_friend,nature_break,short_walk,listen_music
1353,sad,I feel emotionally drained and down.,10,3.5,7,5,4,guided_steps,-0.24,deep_breathing,listen_music,drink_tea,digital_detox
1354,burned_out,I feel completely burned out from work and responsibilities.,2,6.8,8,2,6,light_humor,-0.93,watch_funny_video,short_walk,positive_affirmation,digital_detox
1355,sad,Everything feels heavy and I just want to stay quiet.,8,8.4,7,5,4,suggestions,0.39,write_journal,positive_affirmation,nature_break,mindfulness_exercise
1356,angry,I'm really upset and it's hard to calm down.,8,3.9,4,4,3,quotes,0.53,listen_music,nature_break,mindfulness_exercise,write_journal
1357,burned_out,I feel completely burned out from work and responsibilities.,8,7.7,10,10,2,guided_steps,-0.07,write_journal,deep_breathing,5_min_meditation,watch_funny_video
1358,overthinking,I can't stop thinking about past mistakes.,1,4.0,6,8,5,quick_exercises,-0.36,drink_water,nature_break,digital_detox,mindfulness_exercise
1359,anxious,My heart is racing and I can't calm down.,8,8.6,10,9,4,quick_exercises,-0.01,drink_water,digital_detox,listen_music,write_journal
1360,angry,I feel tense and annoyed with everyone today.,6,8.3,8,2,4,quotes,-0.67,nature_break,digital_detox,stretch_body,deep_breathing
1361,sad,I feel emotionally drained and down.,2,7.0,1,3,8,guided_steps,-0.21,positive_affirmation,stretch_body,mindfulness_exercise,5_min_meditation
1362,angry,I can't stop thinking about something that made me angry.,4,7.1,8,5,5,guided_steps,-0.06,listen_music,drink_water,watch_funny_video,write_journal
1363,angry,I can't stop thinking about something that made me angry.,2,3.5,1,4,3,suggestions,-0.87,positive_affirmation,write_journal,short_walk,call_friend
1364,lonely,I feel like I don't have anyone to talk to today.,1,8.0,1,3,1,suggestions,-0.18,deep_breathing,nature_break,drink_tea,digital_detox
1365,overthinking,I keep analyzing everything too much.,6,4.8,8,10,3,light_humor,-0.45,positive_affirmation,call_friend,mindfulness_exercise,digital_detox
1366,lonely,I feel isolated even when people are around.,1,4.4,1,3,4,quick_exercises,0.6,listen_music,short_walk,digital_detox,drink_water
1367,sad,Everything feels heavy and I just want to stay quiet.,6,6.9,6,6,3,quotes,0.62,listen_music,5_min_meditation,stretch_body,write_journal
1368,stressed,I have too many things to finish today and I feel overwhelmed.,2,6.9,8,10,1,suggestions,0.78,5_min_meditation,short_walk,deep_breathing,drink_water
1369,overthinking,I keep analyzing everything too much.,1,6.6,1,8,1,suggestions,-0.27,listen_music,mindfulness_exercise,write_journal,digital_detox
1370,stressed,I have too many things to finish today and I feel overwhelmed.,6,6.1,6,9,8,light_humor,-0.36,listen_music,call_friend,5_min_meditation,deep_breathing
1371,stressed,I feel pressure from work and my mind won't slow down.,2,6.9,10,2,1,quotes,-0.49,digital_detox,mindfulness_exercise,drink_tea,gratitude_list
1372,burned_out,I have no energy left to deal with anything.,9,7.1,5,6,7,guided_steps,-0.52,positive_affirmation,drink_tea,call_friend,write_journal
1373,stressed,I keep thinking about everything I have to do and it's exhausting.,2,7.2,5,1,5,quotes,-0.48,watch_funny_video,positive_affirmation,stretch_body,drink_water
1374,angry,I'm really upset and it's hard to calm down.,5,8.9,7,10,5,quick_exercises,0.48,listen_music,nature_break,positive_affirmation,mindfulness_exercise
1375,sad,Everything feels heavy and I just want to stay quiet.,8,3.1,8,3,6,light_humor,0.24,deep_breathing,digital_detox,call_friend,write_journal
1376,overthinking,My mind keeps replaying the same thoughts again and again.,9,3.2,6,4,6,guided_steps,0.48,watch_funny_video,drink_water,5_min_meditation,write_journal
1377,sad,I can't seem to shake this sadness.,6,7.8,2,6,8,quick_exercises,-0.29,write_journal,drink_water,listen_music,5_min_meditation
1378,lonely,I feel like I don't have anyone to talk to today.,5,9.0,7,2,2,quick_exercises,0.04,5_min_meditation,write_journal,watch_funny_video,nature_break
1379,stressed,I have too many things to finish today and I feel overwhelmed.,1,7.9,9,5,6,light_humor,-0.21,drink_tea,stretch_body,nature_break,5_min_meditation
1380,burned_out,I can't focus anymore and everything feels tiring.,10,6.2,10,8,8,guided_steps,0.59,positive_affirmation,stretch_body,mindfulness_exercise,short_walk
1381,lonely,I wish someone understood how I feel.,10,3.4,7,4,7,quotes,0.89,stretch_body,nature_break,short_walk,digital_detox
1382,overthinking,I keep analyzing everything too much.,10,8.1,7,7,9,light_humor,0.45,stretch_body,nature_break,watch_funny_video,deep_breathing
1383,burned_out,I feel exhausted and mentally drained.,2,8.0,8,7,2,guided_steps,-0.19,nature_break,call_friend,watch_funny_video,deep_breathing
1384,sad,I feel emotionally drained and down.,8,7.3,7,4,8,guided_steps,0.05,drink_water,deep_breathing,drink_tea,listen_music
1385,stressed,I feel pressure from work and my mind won't slow down.,8,4.2,1,3,10,quotes,0.56,mindfulness_exercise,drink_water,watch_funny_video,nature_break
1386,burned_out,I feel exhausted and mentally drained.,8,3.9,2,8,10,light_humor,0.02,mindfulness_exercise,watch_funny_video,nature_break,gratitude_list
1387,burned_out,I have no energy left to deal with anything.,4,6.9,10,6,10,suggestions,0.82,digital_detox,deep_breathing,gratitude_list,call_friend
1388,sad,Everything feels heavy and I just want to stay quiet.,3,5.6,1,4,9,quotes,0.48,short_walk,positive_affirmation,call_friend,write_journal
1389,angry,I feel tense and annoyed with everyone today.,3,4.5,3,8,3,suggestions,0.07,deep_breathing,nature_break,mindfulness_exercise,short_walk
1390,sad,Everything feels heavy and I just want to stay quiet.,5,8.8,8,4,3,light_humor,-0.04,positive_affirmation,nature_break,digital_detox,mindfulness_exercise
1391,lonely,I miss having meaningful conversations.,4,5.2,9,6,7,guided_steps,-0.12,5_min_meditation,nature_break,short_walk,positive_affirmation
1392,stressed,I have too many things to finish today and I feel overwhelmed.,2,3.9,9,5,1,guided_steps,-0.8,gratitude_list,call_friend,deep_breathing,write_journal
1393,overthinking,My mind keeps replaying the same thoughts again and again.,7,3.6,4,1,9,suggestions,-0.78,call_friend,drink_water,watch_funny_video,nature_break
1394,burned_out,I have no energy left to deal with anything.,9,6.5,4,9,8,guided_steps,-0.59,nature_break,stretch_body,positive_affirmation,digital_detox
1395,sad,I feel really low today and don't have motivation.,6,5.3,3,1,4,light_humor,0.4,5_min_meditation,digital_detox,nature_break,stretch_body
1396,anxious,My heart is racing and I can't calm down.,10,5.0,4,1,2,quick_exercises,0.9,gratitude_list,watch_funny_video,call_friend,positive_affirmation
1397,anxious,I feel nervous about what might happen later today.,9,3.4,8,2,8,suggestions,-0.55,deep_breathing,call_friend,positive_affirmation,drink_tea
1398,sad,Everything feels heavy and I just want to stay quiet.,3,3.1,7,7,10,suggestions,0.72,positive_affirmation,nature_break,listen_music,stretch_body
1399,overthinking,I keep analyzing everything too much.,1,7.7,4,4,2,quotes,-0.88,short_walk,gratitude_list,deep_breathing,positive_affirmation
1400,angry,I'm really upset and it's hard to calm down.,6,4.0,6,1,3,guided_steps,-0.01,mindfulness_exercise,5_min_meditation,write_journal,stretch_body
1401,stressed,My deadlines are piling up and I can't relax.,7,9.0,3,10,4,suggestions,-0.02,5_min_meditation,drink_tea,positive_affirmation,gratitude_list
1402,angry,I can't stop thinking about something that made me angry.,3,5.8,1,2,1,quick_exercises,0.9,nature_break,digital_detox,short_walk,call_friend
1403,sad,I can't seem to shake this sadness.,2,7.5,4,7,1,light_humor,-0.76,digital_detox,nature_break,write_journal,call_friend
1404,sad,I feel emotionally drained and down.,3,3.8,7,6,7,guided_steps,-0.53,call_friend,deep_breathing,5_min_meditation,mindfulness_exercise
1405,burned_out,I have no energy left to deal with anything.,4,5.5,7,7,1,guided_steps,0.75,digital_detox,drink_water,call_friend,gratitude_list
1406,burned_out,I feel exhausted and mentally drained.,10,8.7,1,10,6,light_humor,0.99,nature_break,listen_music,mindfulness_exercise,call_friend
1407,overthinking,I can't stop thinking about past mistakes.,4,6.4,1,1,8,quick_exercises,-0.58,positive_affirmation,5_min_meditation,nature_break,write_journal
1408,anxious,I keep worrying about small things and can't focus.,8,4.3,3,8,6,quick_exercises,-0.82,listen_music,stretch_body,call_friend,drink_water
